Type,Line,Column,EndLine,EndColumn,CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,numberOfBugsFoundUntil:,numberOfNonTrivialBugsFoundUntil:,numberOfMajorBugsFoundUntil:,numberOfCriticalBugsFoundUntil:,numberOfHighPriorityBugsFoundUntil:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs,numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,CvsEntropy,CvsWEntropy,CvsLinEntropy,CvsLogEntropy,CvsExpEntropy
0,24,1,85,2,0.392473,1,4,1,0.290323,0.346939,18,17,1,3,3,12,12,2,2,7,15,0.125,0.0925926,5,3,1,7,0.0925926,5,7,13,0,0,1,49,62,47,86,4,5,8,0,7,0,166,22,33,121,0,49,62,47,86,4,5,8,0,7,0,166,22,33,121,0,2.0,2.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,12.0,12.0,6.0,1.0,1.0,0.5,11.0,11.0,5.5,14.7143,9.57143,5.0,8.0,2.0,4.0,28.0,0.0,4.0,70.0,44.0,8.0,260.0,4.0,0.0,0.0,7.0,19.0,11.0,1.29357,0.00458412,0.0546777,0.153793,0.11188
0,27,1,111,2,0.272388,1,4,1,0.211765,0.253731,18,17,1,3,3,18,18,5,5,12,25,0.0769231,0.0821918,6,3,1,12,0.0821918,6,7,13,0,0,1,67,85,46,102,4,10,13,0,12,0,205,29,33,164,0,67,85,46,102,4,10,13,0,12,0,205,29,33,164,0,3.0,3.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,13.0,12.0,4.33333,2.0,1.0,0.666667,11.0,11.0,3.66667,14.7143,8.92308,10.0,8.0,5.0,8.0,66.0,0.0,4.0,69.0,59.0,12.0,304.0,4.0,0.0,0.0,11.0,31.0,16.0,2.35255,0.00511713,0.0711507,0.210663,0.173258
0,20,1,30,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,2,3,3,3,1,3,0.0,0.0,0,0,0,3,0.0,0,4,6,0,0,1,10,11,43,49,1,1,2,0,2,0,96,3,33,71,0,10,11,43,49,1,1,2,0,2,0,96,3,33,71,0,1.0,1.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.7143,0.0,3.0,5.0,3.0,0.0,1.0,0.0,1.0,54.0,7.0,2.0,138.0,1.0,0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
0,28,1,352,2,0.0,0,0,0,0.0,0.0,0,0,3,6,6,69,35,8,36,27,40,0.3,0.0931034,27,15,3,7,0.0931034,27,1,1,2,2,1,263,325,13,4,13,4,13,12,9,0,13,149,12,9,0,263,325,13,4,13,4,13,12,9,0,13,149,12,9,0,20.0,18.0,1.0,0.0,1.0,1,0.0,0.0,0.0,0.0,75.0,7.0,0.0,7.0,2054.0,181.0,27.3867,1763.0,181.0,23.5067,291.0,112.0,3.88,367.0,72.6069,12.0,1.0,2.0,10.0,36.0,2.0,13.0,0.0,230.0,9.0,9.0,0.0,1.0,12.0,6.0,45.0,59.0,20.393,0.0572623,0.182453,8.45997,0.295484
0,19,1,132,2,0.0,0,0,0,0.0,0.0,0,0,1,8,3,28,17,2,1,5,10,0.8,0.271186,32,24,4,1,0.271186,32,3,4,0,0,1,86,114,389,1,1,0,5,0,4,0,38,57,388,30,0,86,114,389,1,1,0,5,0,4,0,38,57,388,30,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,63.0,33.0,10.5,87.0,32.0,14.5,-24.0,1.0,-4.0,169.571,7.85714,4.0,3.0,1.0,3.0,6.0,0.0,1.0,388.0,80.0,4.0,33.0,0.0,1.0,1.0,3.0,11.0,27.0,4.59811,0.0106444,0.00592579,0.10563,0.000245712
0,23,1,191,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,34,13,1,1,10,19,0.666667,0.30814,53,34,2,1,0.30814,53,3,3,0,0,1,119,169,145,6,3,0,9,0,2,0,62,79,90,6,0,119,169,145,6,3,0,9,0,2,0,62,79,90,6,0,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,3.0,28.0,8.0,3.11111,19.0,6.0,2.11111,9.0,2.0,1.0,169.571,35.3418,6.0,3.0,1.0,5.0,36.0,0.0,3.0,135.0,123.0,9.0,67.0,0.0,0.0,3.0,2.0,26.0,34.0,10.1241,0.00498852,0.021925,0.259327,0.0292602
0,15,1,31,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,3,1,18,28,0,3,0.0,0.117647,2,0,0,4,0.117647,2,0,0,0,0,0,15,17,3,0,3,0,3,2,3,0,3,4,2,3,0,15,17,3,0,3,0,3,2,3,0,3,4,2,3,0,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,6.0,112.0,23.0,4.30769,101.0,23.0,3.88462,11.0,8.0,0.423077,367.0,111.855,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,1.0,23.0,1.0,0.0,2.0,1.0,1.0,1.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,19,1,50,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,6,10,1,1,7,11,0.0,0.0769231,2,0,0,5,0.0769231,2,6,8,0,0,1,24,32,398,2,0,0,4,0,4,0,58,14,397,57,3,24,32,398,2,0,0,4,0,4,0,58,14,397,57,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,6.0,57.0,20.0,3.8,43.0,14.0,2.86667,14.0,8.0,0.933333,325.143,71.1905,5.0,6.0,1.0,4.0,6.0,0.0,0.0,397.0,26.0,4.0,72.0,0.0,0.0,0.0,4.0,16.0,6.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,35,1,73,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,11,7,1,2,8,11,0.0,0.162162,6,0,0,4,0.162162,6,4,6,0,0,1,31,39,393,0,0,0,3,0,3,0,46,20,391,44,3,31,39,393,0,0,0,3,0,3,0,46,20,391,44,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,30.0,4.0,0.0,5.0,243.0,71.0,8.1,236.0,71.0,7.86667,7.0,6.0,0.233333,367.0,47.4062,5.0,4.0,1.0,4.0,3.0,0.0,0.0,393.0,34.0,3.0,61.0,0.0,0.0,0.0,3.0,16.0,11.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,37,1,64,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,9,6,1,1,7,10,0.0,0.0869565,2,0,0,4,0.0869565,2,6,8,0,0,1,21,28,394,2,0,0,3,0,3,0,94,7,393,91,4,21,28,394,2,0,0,3,0,3,0,94,7,393,91,4,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,5.0,160.0,60.0,5.51724,145.0,60.0,5.0,15.0,8.0,0.517241,367.0,54.5152,3.0,6.0,1.0,2.0,3.0,0.0,0.0,394.0,23.0,3.0,107.0,0.0,0.0,0.0,3.0,11.0,9.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,17,1,28,2,0.0,0,0,0,0.0,0.0,0,0,1,0,0,2,6,1,1,2,4,0.0,0.0,0,0,0,3,0.0,0,5,7,0,0,1,12,12,400,1,0,0,2,0,2,0,49,6,400,48,3,12,12,400,1,0,0,2,0,2,0,49,6,400,48,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,4.0,56.0,27.0,4.66667,45.0,27.0,3.75,11.0,10.0,0.916667,334.714,46.8112,2.0,5.0,1.0,1.0,1.0,0.0,0.0,400.0,10.0,2.0,65.0,0.0,0.0,0.0,2.0,4.0,2.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,34,1,48,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,4,2,2,1,2,4,0.0,0.0714286,1,0,0,3,0.0714286,1,3,4,0,0,1,13,15,387,1,0,0,2,0,2,0,27,9,387,26,0,13,15,387,1,0,0,2,0,2,0,27,9,387,26,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,4.0,136.0,52.0,5.23077,136.0,52.0,5.23077,0.0,6.0,0.0,367.0,48.0872,2.0,3.0,1.0,1.0,1.0,0.0,0.0,387.0,12.0,2.0,32.0,0.0,0.0,0.0,2.0,7.0,4.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,16,1,45,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,5,6,1,1,7,11,0.0,0.0769231,2,0,0,5,0.0769231,2,5,7,0,0,1,24,30,397,1,0,0,4,0,4,0,49,13,397,48,3,24,30,397,1,0,0,4,0,4,0,49,13,397,48,3,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.0,5.0,0.0,6.0,60.0,13.0,3.75,43.0,9.0,2.6875,17.0,6.0,1.0625,325.143,102.576,4.0,5.0,1.0,3.0,6.0,0.0,0.0,397.0,24.0,4.0,64.0,0.0,0.0,0.0,4.0,16.0,5.0,6.20089,0.00331553,0.00928109,0.147285,0.0012587
0,40,1,113,2,0.25656,2,11,2,0.148649,0.183333,11,11,2,6,6,24,10,1,0,11,14,0.0,0.130435,9,4,0,3,0.130435,9,5,7,0,0,1,60,74,397,2,0,0,3,0,2,0,83,48,397,79,5,60,74,397,2,0,0,3,0,2,0,83,48,397,79,5,2.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,43.0,3.0,0.0,6.0,392.0,71.0,9.11628,318.0,71.0,7.39535,74.0,52.0,1.72093,367.0,61.2591,8.0,5.0,1.0,7.0,6.0,0.0,0.0,397.0,65.0,4.0,94.0,0.0,1.0,0.0,3.0,25.0,24.0,4.98614,0.012638,0.00754857,0.118732,0.00108189
0,19,1,40,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,4,5,1,1,4,7,0.0,0.1,2,0,0,4,0.1,2,3,4,0,0,1,18,22,384,0,0,0,3,0,3,0,26,9,384,25,0,18,22,384,0,0,0,3,0,3,0,26,9,384,25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,183.857,30.9762,2.0,3.0,1.0,1.0,3.0,0.0,0.0,384.0,17.0,3.0,31.0,0.0,0.0,0.0,3.0,8.0,4.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,35,1,47,2,0.0,0,0,0,0.0,0.0,0,0,1,2,2,4,3,2,1,2,4,0.0,0.0714286,1,0,0,3,0.0714286,1,3,4,0,0,1,13,13,387,1,0,0,2,0,2,0,27,9,387,26,0,13,13,387,1,0,0,2,0,2,0,27,9,387,26,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,5.0,136.0,50.0,4.85714,134.0,50.0,4.78571,2.0,6.0,0.0714286,367.0,53.2805,2.0,3.0,1.0,1.0,1.0,0.0,0.0,387.0,11.0,2.0,32.0,0.0,0.0,0.0,2.0,7.0,4.0,5.19438,0.002307,0.00784493,0.123602,0.00115776
0,20,1,76,2,0.366337,3,8,3,0.210526,0.27907,12,12,2,3,3,8,9,1,1,6,10,0.0,0.218182,12,0,0,5,0.218182,12,8,9,0,0,1,43,57,388,10,0,0,4,0,4,0,110,29,387,99,1,43,57,388,10,0,0,4,0,4,0,110,29,387,99,1,3.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,5.0,203.0,74.0,13.5333,53.0,19.0,3.53333,150.0,74.0,10.0,207.143,10.4215,5.0,8.0,1.0,4.0,3.0,0.0,0.0,388.0,43.0,3.0,109.0,0.0,0.0,0.0,3.0,15.0,7.0,9.21398,0.00511252,0.0134788,0.217711,0.00160521
0,19,1,48,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,5,8,1,1,5,9,0.0,0.0689655,2,0,0,5,0.0689655,2,8,9,0,0,1,27,30,388,10,0,0,4,0,4,0,110,18,388,100,1,27,30,388,10,0,0,4,0,4,0,110,18,388,100,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.0,3.0,0.0,2.0,6.0,4.0,1.5,6.0,4.0,1.5,0.0,0.0,0.0,185.571,32.6905,3.0,8.0,1.0,2.0,3.0,0.0,0.0,388.0,21.0,3.0,110.0,0.0,0.0,0.0,3.0,11.0,4.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,43,1,110,2,0.0,0,0,0,0.0,0.0,0,0,2,3,3,16,14,1,4,11,15,0.0,0.163934,10,0,0,5,0.163934,10,6,8,0,0,1,51,68,394,2,0,0,4,0,4,0,93,28,392,90,4,51,68,394,2,0,0,4,0,4,0,93,28,392,90,4,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,38.0,4.0,0.0,5.0,276.0,77.0,7.26316,237.0,77.0,6.23684,39.0,15.0,1.02632,367.0,99.7935,6.0,6.0,1.0,5.0,3.0,0.0,0.0,394.0,59.0,3.0,102.0,0.0,0.0,0.0,3.0,24.0,15.0,9.07976,0.0364784,0.138342,8.13654,0.206874
0,44,1,88,2,0.0,0,0,0,0.0,0.0,0,0,1,4,3,14,13,1,1,11,14,0.0,0.0909091,4,0,0,4,0.0909091,4,7,9,0,0,1,40,45,397,5,0,0,3,0,3,0,111,23,396,103,8,40,45,397,5,0,0,3,0,3,0,111,23,396,103,8,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,32.0,7.0,0.0,5.0,219.0,89.0,6.84375,207.0,89.0,6.46875,12.0,11.0,0.375,367.0,53.9478,5.0,7.0,1.0,4.0,3.0,0.0,0.0,397.0,42.0,3.0,124.0,0.0,0.0,0.0,3.0,22.0,14.0,6.73444,0.00389127,0.132755,8.07051,0.197855
0,41,1,59,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,5,6,1,1,6,9,0.0,0.0588235,1,0,0,4,0.0588235,1,8,9,0,0,1,16,19,386,2,0,0,3,0,3,0,99,7,385,96,1,16,19,386,2,0,0,3,0,3,0,99,7,385,96,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,5.0,190.0,60.0,6.78571,192.0,60.0,6.85714,-2.0,7.0,-0.0714286,367.0,63.3609,3.0,8.0,1.0,2.0,3.0,0.0,0.0,386.0,16.0,3.0,103.0,0.0,0.0,0.0,3.0,10.0,5.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,34,1,73,2,0.0,0,0,0,0.0,0.0,0,0,1,3,2,10,10,2,2,10,14,0.0,0.105263,4,0,0,4,0.105263,4,6,7,0,0,1,34,40,386,7,0,1,4,0,3,0,91,22,386,82,1,34,40,386,7,0,1,4,0,3,0,91,22,386,82,1,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.0,6.0,0.0,6.0,192.0,67.0,5.81818,180.0,67.0,5.45455,12.0,9.0,0.363636,367.0,72.7991,7.0,6.0,2.0,5.0,6.0,0.0,0.0,386.0,38.0,4.0,95.0,0.0,0.0,0.0,3.0,22.0,10.0,6.70304,0.00813088,0.152618,8.10942,0.231938
0,42,1,83,2,0.0,0,0,0,0.0,0.0,0,0,2,4,3,15,13,1,1,12,15,0.0,0.116279,5,0,0,4,0.116279,5,7,10,0,0,1,38,42,419,2,0,0,3,0,3,0,103,20,419,100,4,38,42,419,2,0,0,3,0,3,0,103,20,419,100,4,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,33.0,5.0,0.0,5.0,168.0,74.0,5.09091,141.0,74.0,4.27273,27.0,11.0,0.818182,367.0,67.8172,6.0,7.0,1.0,5.0,3.0,0.0,0.0,419.0,40.0,3.0,115.0,0.0,0.0,0.0,3.0,23.0,15.0,7.99656,0.00440239,0.134248,8.09896,0.197885
0,34,1,70,2,0.0,0,0,0,0.0,0.0,0,0,2,3,2,11,12,2,2,10,15,0.0,0.108108,4,0,0,5,0.108108,4,6,7,0,0,1,33,37,385,7,0,1,5,0,4,0,92,16,385,84,1,33,37,385,7,0,1,5,0,4,0,92,16,385,84,1,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,37.0,6.0,0.0,6.0,177.0,65.0,4.78378,167.0,65.0,4.51351,10.0,11.0,0.27027,367.0,82.0153,7.0,6.0,2.0,5.0,10.0,0.0,0.0,385.0,35.0,5.0,95.0,0.0,0.0,0.0,4.0,24.0,11.0,6.70304,0.00573407,0.152618,8.10942,0.231938
0,40,1,58,2,0.0,0,0,0,0.0,0.0,0,0,2,1,1,5,5,1,1,6,9,0.0,0.0588235,1,0,0,4,0.0588235,1,7,8,0,0,1,16,19,384,2,0,0,3,0,3,0,92,7,384,89,1,16,19,384,2,0,0,3,0,3,0,92,7,384,89,1,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,28.0,4.0,0.0,5.0,170.0,58.0,6.07143,168.0,58.0,6.0,2.0,6.0,0.0714286,367.0,67.8765,3.0,7.0,1.0,2.0,3.0,0.0,0.0,384.0,16.0,3.0,99.0,0.0,0.0,0.0,3.0,10.0,5.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,36,1,1263,2,0.503743,26,124,50,0.486156,0.486735,597,477,6,5,5,176,62,6,7,86,135,0.0,0.148899,169,19,0,17,0.147084,169,3,6,1,1,1,966,1214,444,16,8,2,49,5,16,1,557,618,334,88,3,980,1228,704,20,8,2,53,5,20,1,685,624,594,210,5,25.0,24.0,1.0,1.0,1.0,1,0.0,0.0,0.0,0.0,116.0,17.0,0.0,7.0,3119.0,686.0,26.8879,2283.0,686.0,19.681,836.0,190.0,7.2069,367.0,86.6224,34.0,3.0,1.0,33.0,1176.0,0.0,8.0,427.0,1189.0,49.0,96.0,0.0,2.0,3.0,16.0,262.0,166.0,19.7948,0.0318723,0.0400458,0.498183,0.0473759
0,21,1,67,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,10,2,3,1,3,6,0.5,0.375,18,9,2,2,0.375,18,2,2,0,0,1,30,47,224,26,3,1,3,3,3,0,60,13,185,51,3,30,47,224,26,3,1,3,3,3,0,60,13,185,51,3,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,34.0,4.0,0.0,5.0,163.0,68.0,4.79412,164.0,68.0,4.82353,-1.0,5.0,-0.0294118,367.0,47.3216,3.0,2.0,1.0,2.0,3.0,0.0,3.0,219.0,31.0,3.0,55.0,0.0,0.0,3.0,3.0,7.0,10.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,23,1,894,2,0.0,0,0,0,0.0,0.0,0,0,239,0,0,239,95,125,151,0,239,0.0375,0.279798,277,42,9,231,0.279798,277,0,0,24,35,0,713,872,0,0,0,0,239,0,239,0,239,119,0,239,0,713,872,0,0,0,0,239,0,239,0,239,119,0,239,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,24.0,8.0,0.0,5.0,1171.0,357.0,48.7917,585.0,217.0,24.375,586.0,306.0,24.4167,238.429,63.1014,2.0,1.0,2.0,0.0,3.0,18.0,0.0,0.0,9.0,3.0,8.0,0.0,0.0,0.0,3.0,3.0,3.0,5.96416,0.0867764,0.0106138,0.14738,0.00387241
0,20,1,95,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,10,4,7,4,0,10,0.909091,0.820895,55,55,10,1,0.820895,55,0,0,1,3,0,12,76,0,3,0,3,10,0,10,3,10,0,0,10,3,12,76,0,3,0,3,10,0,10,3,10,0,0,10,3,2.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,10.0,5.0,0.0,1.0,85.0,55.0,8.5,13.0,3.0,1.3,72.0,54.0,7.2,78.7143,15.4303,3.0,1.0,3.0,0.0,45.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,0.0,0.0,10.0,10.0,0.0,5.54249,0.0232235,0.0160548,0.156359,0.0200261
0,93,1,8535,2,0.688224,93,5004,490,0.624896,0.665367,5276,4947,1,9,9,1701,66,41,34,164,234,0.804348,0.106378,884,338,37,9,0.10625,884,1,2,2,2,2,7426,8433,271,5,22,5,70,19,45,1,70,5153,268,45,1,7436,8443,271,5,22,5,72,19,47,1,72,5159,268,47,1,69.0,64.0,7.0,5.0,3.0,1,1.0,1.0,0.0,0.0,226.0,71.0,0.0,10.0,50221.0,3693.0,222.217,44127.0,2958.0,195.252,6094.0,2050.0,26.9646,367.0,91.0942,50.0,1.0,18.0,37.0,1891.0,1.0,22.0,249.0,6113.0,62.0,8.0,1.0,22.0,17.0,39.0,1095.0,1042.0,43.9774,1.52601,0.28485,9.18277,0.545311
0,17,1,53,2,0.0,0,0,0,0.0,0.0,0,0,2,2,2,8,2,2,4,2,7,0.0,0.0571429,2,0,0,5,0.0571429,2,0,0,0,0,0,33,37,2,0,2,0,5,1,4,0,5,18,1,4,0,33,37,2,0,2,0,5,1,4,0,5,18,1,4,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,2.0,22.0,10.0,4.4,28.0,17.0,5.6,-6.0,10.0,-1.2,117.0,55.5325,3.0,1.0,2.0,2.0,10.0,0.0,2.0,0.0,30.0,5.0,8.0,0.0,1.0,1.0,4.0,10.0,8.0,4.65831,0.0186341,0.143022,8.04914,0.227034
0,51,1,414,2,0.0,0,0,0,0.0,0.0,0,0,2,4,4,84,10,91,111,10,32,0.35,0.154971,53,31,7,13,0.153623,53,0,0,0,0,0,289,361,24,8,24,8,22,21,19,0,22,187,21,19,0,292,364,24,8,24,8,23,21,20,0,23,188,21,20,0,22.0,16.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,81.0,18.0,0.0,9.0,1835.0,349.0,22.6543,1569.0,379.0,19.3704,266.0,79.0,3.28395,367.0,130.299,31.0,1.0,24.0,7.0,190.0,0.0,24.0,0.0,245.0,20.0,8.0,3.0,3.0,21.0,17.0,72.0,72.0,23.6109,0.153622,0.170381,8.5032,0.243506
0,25,1,911,2,0.0786899,3,16,4,0.0608794,0.0671642,54,36,1,5,5,112,36,27,21,52,76,0.647059,0.375736,319,208,11,6,0.373099,319,1,2,3,3,2,530,881,28,1,17,1,24,16,16,1,24,287,27,16,1,536,887,28,1,17,1,25,16,17,1,25,290,27,17,1,32.0,24.0,3.0,2.0,1.0,1,0.0,0.0,0.0,0.0,140.0,26.0,1.0,10.0,7441.0,594.0,53.15,6989.0,594.0,49.9214,452.0,111.0,3.22857,367.0,55.6267,24.0,1.0,6.0,19.0,120.0,3.0,17.0,11.0,407.0,16.0,9.0,0.0,0.0,16.0,9.0,125.0,73.0,35.4473,0.278681,0.260976,8.95262,0.499491
0,28,1,220,2,0.0,0,0,0,0.0,0.0,0,0,1,3,3,27,1,0,0,0,11,0.833333,0.398104,84,59,10,2,0.398104,84,0,0,0,0,0,127,193,9,8,9,8,11,1,11,1,11,72,1,11,1,127,193,9,8,9,8,11,1,11,1,11,72,1,11,1,4.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,41.0,6.0,0.0,5.0,4660.0,487.0,113.659,4669.0,508.0,113.878,-9.0,296.0,-0.219512,367.0,16.8509,4.0,1.0,0.0,4.0,55.0,0.0,9.0,0.0,117.0,11.0,8.0,8.0,0.0,0.0,11.0,34.0,18.0,5.41047,0.00598619,0.00926963,0.132369,0.00330398
0,13,1,75,2,0.986301,1,4,4,0.634921,0.952381,40,40,4,0,0,4,1,28,40,0,4,0.8,0.526316,20,20,4,1,0.322581,20,0,0,0,0,0,18,39,0,0,0,0,4,0,4,0,4,4,0,4,0,42,63,0,0,0,0,12,0,12,0,12,12,0,12,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.0,4.0,0.0,4.0,246.0,75.0,13.6667,254.0,75.0,14.1111,-8.0,9.0,-0.444444,367.0,53.8084,13.0,1.0,12.0,1.0,6.0,0.0,0.0,0.0,40.0,4.0,8.0,0.0,0.0,0.0,4.0,8.0,4.0,4.07501,0.00220824,0.0062193,0.097153,0.00103086
0,22,1,1401,2,0.514517,28,129,63,0.404348,0.465271,558,489,3,3,3,147,34,2,10,92,152,0.647059,0.223043,302,152,11,6,0.223043,302,2,5,0,0,1,1052,1380,422,11,11,0,60,0,16,0,480,571,327,70,2,1052,1380,422,11,11,0,60,0,16,0,480,571,327,70,2,9.0,7.0,1.0,1.0,0.0,0,0.0,0.0,0.0,0.0,74.0,8.0,0.0,5.0,4391.0,1328.0,59.3378,4465.0,1328.0,60.3378,-74.0,34.0,-1.0,367.0,52.6632,25.0,2.0,1.0,24.0,1711.0,0.0,11.0,402.0,1200.0,59.0,8.0,8.0,2.0,3.0,15.0,308.0,138.0,0.0,0.0,0.0,0.0,0.0
0,17,1,176,2,0.0,0,0,0,0.0,0.0,0,0,1,5,5,30,4,1,1,7,12,0.0,0.1,15,2,0,5,0.1,15,0,0,0,0,0,135,160,11,0,11,0,5,1,4,0,5,84,1,4,0,135,160,11,0,11,0,5,1,4,0,5,84,1,4,0,3.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,94.0,34.0,13.4286,73.0,26.0,10.4286,21.0,11.0,3.0,9.57143,3.71581,5.0,1.0,1.0,5.0,10.0,0.0,11.0,0.0,140.0,5.0,16.0,3.0,1.0,8.0,4.0,28.0,25.0,1.84991,0.0468311,0.0685862,0.193852,0.153095
0,16,1,188,2,0.0,0,0,0,0.0,0.0,0,0,1,4,4,38,1,2,3,1,5,0.0,0.146067,26,0,0,5,0.146067,26,0,0,0,0,0,152,173,13,1,13,1,4,1,4,0,4,108,1,4,0,152,173,13,1,13,1,4,1,4,0,4,108,1,4,0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,51.0,51.0,25.5,29.0,29.0,14.5,22.0,22.0,11.0,9.57143,3.57143,9.0,1.0,1.0,8.0,6.0,0.0,13.0,0.0,153.0,4.0,16.0,1.0,0.0,12.0,4.0,25.0,33.0,1.29357,0.02821,0.0546777,0.153793,0.11188
