McCC,CLOC,PDA,PUA,LLOC,LOC,ID.1,LongName.1,Parent.1,McCC.1,CLOC.1,LLOC.1,Number of previous modifications,Number of previous fixes,Number of committers,Number of developer commits,target
1,0,0,2,9,30,2925,1027,367,1.0,0.0,9.0,6.0,0.0,5.0,505.0,0
1,0,1,1,13,48,2926,1028,367,1.0,0.0,13.0,8.0,0.0,6.0,1636.0,0
2,0,0,10,53,83,2927,1029,367,2.0,0.0,53.0,8.0,0.0,5.0,505.0,0
1,0,4,0,8,70,2928,1030,367,1.0,0.0,8.0,5.0,0.0,2.0,1296.0,0
1,0,4,1,20,81,2929,1031,367,1.0,0.0,20.0,8.0,0.0,5.0,1296.0,0
1,0,0,4,8,32,2930,1032,367,1.0,0.0,8.0,4.0,0.0,1.0,1296.0,0
17,0,1,22,201,261,2931,1033,367,17.0,0.0,201.0,11.0,0.0,5.0,1296.0,0
1,0,4,1,28,86,2932,1034,367,1.0,0.0,28.0,13.0,0.0,7.0,1296.0,0
1,0,5,0,19,137,2933,1035,367,1.0,0.0,19.0,2.0,0.0,2.0,1296.0,0
1,0,2,0,9,54,2934,1036,367,1.0,0.0,9.0,2.0,0.0,2.0,1296.0,0
1,0,3,2,12,62,2935,1037,367,1.0,0.0,12.0,6.0,0.0,4.0,2319.0,0
4,0,4,4,62,176,2936,1038,367,4.0,0.0,62.0,8.0,0.0,4.0,2319.0,0
3,0,4,2,41,98,2937,1039,367,3.0,0.0,41.0,14.0,0.0,6.0,505.0,0
1,0,16,19,148,336,2938,1040,367,1.0,0.0,148.0,65.0,0.0,13.0,5350.0,0
7,0,1,2,71,106,2939,1041,367,7.0,0.0,71.0,47.0,0.0,10.0,505.0,0
129,0,11,32,1379,1722,2940,1042,367,129.0,0.0,1379.0,247.0,0.0,20.0,505.0,1
16,0,2,5,128,209,2941,1043,367,16.0,0.0,128.0,15.0,0.0,6.0,665.0,0
1,0,0,3,14,40,2942,1044,367,1.0,0.0,14.0,8.0,0.0,4.0,665.0,0
1,0,0,1,6,29,2943,1045,367,1.0,0.0,6.0,2.0,0.0,2.0,5350.0,0
1,0,0,2,6,28,2944,1046,367,1.0,0.0,6.0,2.0,0.0,2.0,2319.0,0
7,0,3,10,89,139,2945,1047,367,7.0,0.0,89.0,2.0,0.0,2.0,2319.0,0
82,0,2,5,752,907,2946,1048,367,82.0,0.0,752.0,110.0,0.0,15.0,5350.0,0
10,0,8,5,128,350,2947,1049,367,10.0,0.0,128.0,17.0,0.0,9.0,5350.0,0
1,0,3,6,24,72,2948,1050,367,1.0,0.0,24.0,16.0,0.0,8.0,2319.0,0
1,0,0,0,39,67,2980,1051,371,1.0,0.0,39.0,6.0,0.0,4.0,665.0,0
3,0,0,0,129,182,2981,1052,371,3.0,0.0,129.0,4.0,0.0,3.0,5350.0,0
2,0,0,13,133,176,2982,1053,371,2.0,0.0,133.0,10.0,0.0,5.0,665.0,0
12,0,0,0,164,207,2983,1054,371,12.0,0.0,164.0,13.0,0.0,7.0,665.0,0
1,0,1,1,12,41,2984,1055,371,1.0,0.0,12.0,5.0,0.0,4.0,5350.0,0
1,0,1,0,4,29,2985,1056,371,1.0,0.0,4.0,5.0,0.0,4.0,5350.0,0
4,0,0,5,112,148,2986,1057,371,4.0,0.0,112.0,2.0,0.0,2.0,665.0,0
12,0,5,15,212,279,2987,1058,371,12.0,0.0,212.0,5.0,0.0,3.0,5350.0,0
4,0,0,0,66,93,2988,1059,371,4.0,0.0,66.0,2.0,0.0,2.0,665.0,0
6,0,3,0,43,97,2989,1060,371,6.0,0.0,43.0,5.0,0.0,4.0,5350.0,0
13,0,0,2,227,283,2990,1061,371,13.0,0.0,227.0,5.0,0.0,4.0,2319.0,0
4,0,0,0,84,117,2991,1062,371,4.0,0.0,84.0,7.0,0.0,4.0,665.0,0
3,0,0,0,36,61,2992,1063,371,3.0,0.0,36.0,10.0,0.0,5.0,5350.0,0
20,0,0,0,321,391,2993,1064,371,20.0,0.0,321.0,19.0,0.0,10.0,5350.0,0
1,0,0,6,55,86,2994,1065,371,1.0,0.0,55.0,5.0,0.0,4.0,828.0,0
1,0,0,1,7,29,2995,1066,371,1.0,0.0,7.0,7.0,0.0,4.0,665.0,0
2,0,1,2,34,74,3018,1067,374,2.0,0.0,34.0,1.0,0.0,1.0,2319.0,0
2,0,1,2,34,74,3019,1068,374,2.0,0.0,34.0,1.0,0.0,1.0,2319.0,0
20,0,1,6,136,174,3020,1069,374,20.0,0.0,136.0,1.0,0.0,1.0,3997.0,0
50,0,0,13,393,441,3021,1070,374,50.0,0.0,393.0,20.0,0.0,11.0,2319.0,0
19,0,7,30,268,379,3022,1071,374,19.0,0.0,268.0,31.0,0.0,10.0,828.0,0
1,0,0,4,96,129,3024,1072,374,1.0,0.0,96.0,1.0,0.0,1.0,3997.0,0
9,0,1,9,101,141,3023,1073,374,9.0,0.0,101.0,11.0,0.0,5.0,665.0,0
5,0,11,0,72,200,3025,1074,374,5.0,0.0,72.0,11.0,0.0,4.0,5350.0,0
9,0,0,10,135,180,3026,1075,374,9.0,0.0,135.0,6.0,0.0,2.0,5350.0,0
1,0,0,1,6,30,3027,1076,374,1.0,0.0,6.0,1.0,0.0,1.0,236.0,0
10,0,0,7,77,107,3028,1077,374,10.0,0.0,77.0,13.0,0.0,6.0,5350.0,0
11,0,0,2,71,96,3029,1078,374,11.0,0.0,71.0,19.0,0.0,5.0,1296.0,0
27,0,0,0,161,206,3030,1079,374,27.0,0.0,161.0,2.0,0.0,2.0,665.0,0
1,0,1,12,188,252,3031,1080,374,1.0,0.0,188.0,2.0,0.0,2.0,2472.0,0
24,0,0,18,253,300,3032,1081,374,24.0,0.0,253.0,13.0,0.0,5.0,5350.0,0
6,0,1,1,83,120,3033,1082,374,6.0,0.0,83.0,1.0,0.0,1.0,2319.0,1
6,0,0,2,83,117,3034,1083,374,6.0,0.0,83.0,1.0,0.0,1.0,2319.0,1
21,0,1,25,205,270,3035,1084,374,21.0,0.0,205.0,5.0,0.0,4.0,5350.0,0
1,0,0,5,32,59,3036,1085,374,1.0,0.0,32.0,6.0,0.0,4.0,2319.0,0
15,0,0,11,220,267,3037,1086,374,15.0,0.0,220.0,55.0,0.0,14.0,1296.0,0
2,0,1,1,16,57,3039,1087,374,2.0,0.0,16.0,2.0,0.0,2.0,5350.0,0
51,0,4,20,383,464,3040,1088,374,51.0,0.0,383.0,72.0,0.0,14.0,5350.0,0
30,0,0,23,245,294,3041,1089,374,30.0,0.0,245.0,19.0,0.0,7.0,665.0,0
1,0,2,2,14,49,3042,1090,374,1.0,0.0,14.0,11.0,0.0,6.0,1296.0,0
3,0,4,0,31,74,3043,1091,374,3.0,0.0,31.0,4.0,0.0,2.0,5350.0,0
6,0,0,7,71,103,3044,1092,374,6.0,0.0,71.0,6.0,0.0,4.0,505.0,0
7,0,0,7,85,117,3045,1093,374,7.0,0.0,85.0,12.0,0.0,4.0,1296.0,0
1,0,0,3,6,28,3046,1094,374,1.0,0.0,6.0,1.0,0.0,1.0,2319.0,0
6,0,0,5,45,76,3047,1095,374,6.0,0.0,45.0,1.0,0.0,1.0,2319.0,0
1,0,0,3,6,28,3048,1096,374,1.0,0.0,6.0,1.0,0.0,1.0,2319.0,0
2,0,0,4,29,56,3049,1097,374,2.0,0.0,29.0,1.0,0.0,1.0,2319.0,0
1,0,0,1,5,27,3050,1098,374,1.0,0.0,5.0,2.0,0.0,2.0,665.0,0
1,0,0,2,16,38,3051,1099,374,1.0,0.0,16.0,4.0,0.0,2.0,5350.0,0
60,0,2,24,705,878,3052,1100,374,60.0,0.0,705.0,68.0,0.0,11.0,5350.0,0
8,0,0,8,70,102,3053,1101,374,8.0,0.0,70.0,25.0,0.0,8.0,5350.0,0
1,0,1,5,10,40,3054,1102,374,1.0,0.0,10.0,10.0,0.0,5.0,5350.0,0
1,0,0,2,29,55,3055,1103,374,1.0,0.0,29.0,4.0,0.0,3.0,5350.0,0
1,0,0,11,61,94,3056,1104,374,1.0,0.0,61.0,3.0,0.0,3.0,2319.0,0
24,0,1,33,565,700,3057,1105,374,24.0,0.0,565.0,82.0,0.0,17.0,5350.0,0
1,0,0,4,22,47,3058,1106,374,1.0,0.0,22.0,3.0,0.0,3.0,505.0,0
1,0,4,0,10,68,3089,1107,377,1.0,0.0,10.0,2.0,0.0,2.0,2319.0,0
22,0,0,18,282,339,3090,1108,377,22.0,0.0,282.0,17.0,0.0,8.0,828.0,0
1,0,0,4,49,80,3091,1109,377,1.0,0.0,49.0,4.0,0.0,4.0,828.0,0
1,0,3,1,8,84,3092,1110,377,1.0,0.0,8.0,2.0,0.0,2.0,2319.0,0
3,0,0,3,29,55,3093,1111,377,3.0,0.0,29.0,16.0,0.0,6.0,5350.0,0
1,0,0,3,12,34,3094,1112,377,1.0,0.0,12.0,3.0,0.0,3.0,505.0,0
5,0,0,11,95,128,3095,1113,377,5.0,0.0,95.0,8.0,0.0,6.0,665.0,0
1,0,0,6,34,61,3096,1114,377,1.0,0.0,34.0,4.0,0.0,3.0,1296.0,0
1,0,0,2,29,51,3097,1115,377,1.0,0.0,29.0,2.0,0.0,2.0,2319.0,0
41,0,0,0,350,398,3098,1116,377,41.0,0.0,350.0,5.0,0.0,5.0,533.0,0
2,0,0,9,57,88,3099,1117,377,2.0,0.0,57.0,4.0,0.0,3.0,1296.0,0
51,0,8,9,449,580,3107,1118,379,51.0,0.0,449.0,21.0,0.0,7.0,505.0,0
1,0,1,4,12,47,3102,1119,379,1.0,0.0,12.0,2.0,0.0,2.0,5350.0,0
1,0,1,4,25,52,3103,1120,379,1.0,0.0,25.0,2.0,0.0,2.0,5350.0,0
7,0,1,1,39,67,3104,1121,379,7.0,0.0,39.0,4.0,0.0,3.0,2319.0,0
1,0,1,1,5,30,3105,1122,379,1.0,0.0,5.0,2.0,0.0,2.0,5350.0,0
1,0,1,0,12,36,3106,1123,379,1.0,0.0,12.0,3.0,0.0,3.0,2319.0,0
9,0,0,7,93,126,3112,1124,381,9.0,0.0,93.0,6.0,0.0,2.0,5350.0,0
5,0,2,10,102,161,3113,1125,381,5.0,0.0,102.0,19.0,0.0,10.0,5350.0,0
1,0,1,2,19,46,3114,1126,381,1.0,0.0,19.0,18.0,0.0,7.0,1296.0,0
1,0,9,1,46,126,3115,1127,381,1.0,0.0,46.0,9.0,0.0,5.0,5350.0,0
3,0,0,2,16,38,3116,1128,381,3.0,0.0,16.0,3.0,0.0,3.0,310.0,0
1,0,0,3,15,40,3117,1129,381,1.0,0.0,15.0,6.0,0.0,2.0,5350.0,0
1,0,0,3,19,43,3118,1130,381,1.0,0.0,19.0,16.0,0.0,8.0,5350.0,0
1,0,0,3,15,40,3122,1131,381,1.0,0.0,15.0,3.0,0.0,3.0,310.0,0
8,0,1,6,219,285,3119,1132,381,8.0,0.0,219.0,23.0,0.0,9.0,2319.0,0
6,0,1,2,87,124,3120,1133,381,6.0,0.0,87.0,5.0,0.0,3.0,5350.0,0
1,0,3,0,7,45,3121,1134,381,1.0,0.0,7.0,19.0,0.0,8.0,5350.0,0
1,0,1,2,18,47,3123,1135,381,1.0,0.0,18.0,3.0,0.0,2.0,5350.0,0
7,0,1,2,46,80,3124,1136,381,7.0,0.0,46.0,3.0,0.0,2.0,5350.0,0
1,0,0,5,28,54,3125,1137,381,1.0,0.0,28.0,6.0,0.0,5.0,310.0,0
1,0,0,10,50,82,3126,1138,381,1.0,0.0,50.0,3.0,0.0,3.0,310.0,0
1,0,0,2,9,31,3127,1139,381,1.0,0.0,9.0,2.0,0.0,2.0,1404.0,0
1,0,0,6,32,64,3128,1140,382,1.0,0.0,32.0,7.0,0.0,3.0,1296.0,0
1,0,0,3,6,28,3129,1141,382,1.0,0.0,6.0,4.0,0.0,1.0,1296.0,0
1,0,0,2,6,28,3131,1142,382,1.0,0.0,6.0,3.0,0.0,3.0,5350.0,0
2,0,0,5,34,60,3130,1143,382,2.0,0.0,34.0,4.0,0.0,3.0,665.0,0
24,0,0,14,253,310,3132,1144,382,24.0,0.0,253.0,9.0,0.0,3.0,1296.0,0
1,0,0,0,1,26,1888,1145,284,1.0,0.0,1.0,1.0,0.0,1.0,3997.0,0
4,0,1,1,34,64,3256,1146,403,4.0,0.0,34.0,2.0,0.0,2.0,3997.0,0
9,0,1,1,63,95,3257,1147,403,9.0,0.0,63.0,5.0,0.0,2.0,5350.0,0
2,0,8,0,142,238,3258,1148,403,2.0,0.0,142.0,63.0,0.0,15.0,1296.0,0
1,0,0,0,1,25,3259,1149,403,1.0,0.0,1.0,1.0,0.0,1.0,533.0,0
30,0,0,0,720,878,3262,1150,406,30.0,0.0,720.0,47.0,0.0,11.0,5350.0,0
1,0,25,0,39,309,3263,1151,406,1.0,0.0,39.0,23.0,0.0,11.0,310.0,0
99,0,1,27,1186,1411,3264,1152,406,99.0,0.0,1186.0,114.0,1.0,15.0,665.0,0
1,0,8,0,16,170,3265,1153,406,1.0,0.0,16.0,6.0,0.0,4.0,224.0,0
1,0,4,0,11,78,3266,1154,406,1.0,0.0,11.0,7.0,0.0,4.0,5350.0,0
1,0,9,2,58,160,3267,1155,406,1.0,0.0,58.0,8.0,0.0,4.0,5350.0,0
1,0,1,4,33,64,3268,1156,406,1.0,0.0,33.0,3.0,0.0,3.0,5350.0,0
4,0,0,0,42,68,3269,1157,406,4.0,0.0,42.0,2.0,0.0,2.0,1636.0,0
1,0,2,1,20,54,3270,1158,406,1.0,0.0,20.0,2.0,0.0,1.0,533.0,0
1,0,0,0,1,25,3271,1159,406,1.0,0.0,1.0,3.0,0.0,3.0,5350.0,0
1,0,0,0,1,25,3261,1160,405,1.0,0.0,1.0,3.0,0.0,3.0,5350.0,0
1,0,0,7,137,191,967,1161,147,1.0,0.0,137.0,17.0,0.0,9.0,3997.0,0
2,0,0,3,34,61,2,1162,2,2.0,0.0,34.0,7.0,0.0,3.0,665.0,0
1,0,2,1,6,35,3,1163,2,1.0,0.0,6.0,7.0,0.0,3.0,665.0,0
3,0,0,5,68,98,4,1164,2,3.0,0.0,68.0,6.0,0.0,3.0,665.0,0
7,0,1,5,62,95,5,1165,2,7.0,0.0,62.0,7.0,0.0,3.0,665.0,0
8,0,1,3,52,84,6,1166,2,8.0,0.0,52.0,7.0,0.0,3.0,665.0,0
11,0,1,5,72,105,8,1167,2,11.0,0.0,72.0,7.0,0.0,3.0,665.0,0
5,0,0,19,153,195,9,1168,3,5.0,0.0,153.0,7.0,0.0,3.0,665.0,0
1,0,1,21,132,180,10,1169,3,1.0,0.0,132.0,6.0,0.0,3.0,665.0,0
3,0,0,11,80,113,11,1170,3,3.0,0.0,80.0,7.0,0.0,3.0,665.0,0
1,0,0,7,45,74,12,1171,3,1.0,0.0,45.0,6.0,0.0,3.0,665.0,0
4,0,0,12,92,126,13,1172,3,4.0,0.0,92.0,7.0,0.0,3.0,665.0,0
1,0,0,12,86,120,14,1173,3,1.0,0.0,86.0,6.0,0.0,3.0,665.0,0
1,0,0,0,1,29,7,1174,2,1.0,0.0,1.0,6.0,0.0,3.0,665.0,0
3,0,0,3,34,65,1606,1175,260,3.0,0.0,34.0,5.0,0.0,4.0,2319.0,0
1,0,0,1,30,55,1607,1176,260,1.0,0.0,30.0,3.0,0.0,3.0,224.0,0
1,0,0,1,51,79,1608,1177,260,1.0,0.0,51.0,3.0,0.0,3.0,224.0,0
3,0,0,2,46,80,1609,1178,260,3.0,0.0,46.0,4.0,0.0,3.0,310.0,0
1,0,0,4,15,39,1610,1179,260,1.0,0.0,15.0,1.0,0.0,1.0,828.0,0
1,0,0,2,29,60,1611,1180,260,1.0,0.0,29.0,6.0,0.0,4.0,5350.0,0
1,0,0,1,60,89,1612,1181,260,1.0,0.0,60.0,1.0,0.0,1.0,828.0,0
3,0,1,0,95,134,1613,1182,260,3.0,0.0,95.0,5.0,0.0,3.0,310.0,0
8,0,0,4,123,171,1614,1183,260,8.0,0.0,123.0,5.0,0.0,3.0,2319.0,0
1,0,0,1,30,55,1615,1184,260,1.0,0.0,30.0,1.0,0.0,1.0,828.0,0
1,0,0,1,50,77,1616,1185,260,1.0,0.0,50.0,1.0,0.0,1.0,828.0,0
3,0,0,1,95,127,1618,1186,260,3.0,0.0,95.0,2.0,0.0,1.0,310.0,0
2,0,1,13,315,448,1617,1187,260,2.0,0.0,315.0,29.0,2.0,10.0,310.0,0
6,0,0,6,171,235,1620,1188,260,6.0,0.0,171.0,7.0,0.0,6.0,505.0,0
14,0,1,19,538,682,1619,1189,260,14.0,0.0,538.0,39.0,0.0,9.0,310.0,0
1,0,0,2,20,45,1621,1190,260,1.0,0.0,20.0,2.0,0.0,1.0,828.0,0
1,0,0,2,22,48,1622,1191,260,1.0,0.0,22.0,4.0,0.0,3.0,224.0,0
1,0,0,2,18,43,1623,1192,260,1.0,0.0,18.0,2.0,0.0,1.0,828.0,0
1,0,0,2,17,41,1624,1193,260,1.0,0.0,17.0,7.0,0.0,3.0,310.0,0
1,0,0,2,20,45,1625,1194,260,1.0,0.0,20.0,2.0,0.0,1.0,828.0,0
1,0,0,2,22,47,1626,1195,260,1.0,0.0,22.0,2.0,0.0,1.0,828.0,0
1,0,0,2,17,41,1627,1196,260,1.0,0.0,17.0,4.0,0.0,1.0,310.0,0
1,0,0,2,16,41,1628,1197,260,1.0,0.0,16.0,1.0,0.0,1.0,828.0,0
1,0,0,2,19,43,1629,1198,260,1.0,0.0,19.0,1.0,0.0,1.0,828.0,0
1,0,0,2,17,42,1630,1199,260,1.0,0.0,17.0,1.0,0.0,1.0,828.0,0
1,0,0,2,22,46,1631,1200,260,1.0,0.0,22.0,4.0,0.0,3.0,224.0,0
26,0,1,33,527,639,1632,1201,260,26.0,0.0,527.0,17.0,0.0,9.0,310.0,0
1,0,0,4,44,71,1633,1202,260,1.0,0.0,44.0,9.0,0.0,6.0,2319.0,0
2,0,0,1,287,344,1634,1203,260,2.0,0.0,287.0,6.0,0.0,5.0,2319.0,0
3,0,0,1,142,182,1635,1204,260,3.0,0.0,142.0,3.0,0.0,3.0,2319.0,0
4,0,0,3,63,105,1636,1205,260,4.0,0.0,63.0,8.0,0.0,6.0,2472.0,0
12,0,0,23,438,577,1637,1206,260,12.0,0.0,438.0,50.0,0.0,11.0,665.0,0
1,0,0,1,113,151,1638,1207,260,1.0,0.0,113.0,1.0,0.0,1.0,828.0,0
3,0,0,3,84,129,1639,1208,260,3.0,0.0,84.0,5.0,0.0,3.0,11.0,0
2,0,0,3,40,65,1665,1209,266,2.0,0.0,40.0,14.0,0.0,8.0,2319.0,0
1,0,0,5,144,194,1683,1210,269,1.0,0.0,144.0,9.0,0.0,6.0,828.0,0
2,0,0,19,119,161,1744,1211,275,2.0,0.0,119.0,8.0,0.0,5.0,665.0,0
1,0,1,22,130,181,1745,1212,275,1.0,0.0,130.0,8.0,0.0,5.0,665.0,0
1,0,2,1,12,49,1746,1213,275,1.0,0.0,12.0,2.0,0.0,2.0,2472.0,0
1,0,0,19,105,147,1747,1214,275,1.0,0.0,105.0,7.0,0.0,4.0,665.0,0
1,0,0,2,17,41,1749,1215,275,1.0,0.0,17.0,10.0,0.0,6.0,5350.0,0
2,0,0,24,139,185,1748,1216,275,2.0,0.0,139.0,26.0,0.0,10.0,665.0,0
1,0,0,1,3,25,1793,1217,277,1.0,0.0,3.0,5.0,0.0,3.0,3.0,0
1,0,0,1,3,25,1794,1218,277,1.0,0.0,3.0,5.0,0.0,3.0,3.0,0
1,0,0,3,15,39,1795,1219,277,1.0,0.0,15.0,2.0,0.0,2.0,5350.0,0
1,0,0,2,6,29,1796,1220,277,1.0,0.0,6.0,5.0,0.0,3.0,3.0,0
1,0,0,7,65,97,1797,1221,277,1.0,0.0,65.0,2.0,0.0,2.0,1296.0,0
1,0,0,11,101,143,1798,1222,277,1.0,0.0,101.0,10.0,0.0,3.0,5350.0,0
8,0,0,5,86,124,1799,1223,277,8.0,0.0,86.0,7.0,0.0,4.0,1296.0,0
8,0,0,17,204,291,1800,1224,277,8.0,0.0,204.0,12.0,0.0,6.0,2319.0,0
1,0,0,2,16,41,1801,1225,277,1.0,0.0,16.0,3.0,0.0,1.0,1296.0,0
1,0,0,7,70,100,1802,1226,277,1.0,0.0,70.0,6.0,0.0,4.0,2319.0,0
2,0,0,4,107,154,1803,1227,277,2.0,0.0,107.0,3.0,0.0,2.0,5350.0,0
3,0,0,3,60,98,1804,1228,277,3.0,0.0,60.0,11.0,0.0,3.0,5350.0,0
4,0,1,3,47,79,1805,1229,277,4.0,0.0,47.0,2.0,0.0,1.0,2319.0,0
1,0,0,2,19,44,1806,1230,277,1.0,0.0,19.0,2.0,0.0,2.0,1296.0,0
2,0,0,4,42,84,1842,1231,279,2.0,0.0,42.0,6.0,0.0,2.0,2319.0,0
1,0,1,3,65,97,1843,1232,279,1.0,0.0,65.0,2.0,0.0,2.0,2472.0,0
4,0,1,3,49,77,1844,1233,279,4.0,0.0,49.0,2.0,0.0,1.0,268.0,0
19,0,0,9,292,358,1845,1234,279,19.0,0.0,292.0,12.0,0.0,8.0,236.0,0
26,0,0,18,499,679,1859,1235,283,26.0,0.0,499.0,7.0,0.0,4.0,1636.0,0
1,0,1,6,131,207,1907,1236,285,1.0,0.0,131.0,11.0,0.0,7.0,5350.0,0
1,0,0,11,167,262,1908,1237,285,1.0,0.0,167.0,7.0,0.0,3.0,2319.0,0
7,0,0,23,232,293,1909,1238,285,7.0,0.0,232.0,26.0,0.0,9.0,665.0,0
2,0,0,7,73,112,1910,1239,285,2.0,0.0,73.0,8.0,0.0,4.0,2472.0,0
2,0,0,2,112,151,1911,1240,285,2.0,0.0,112.0,25.0,0.0,10.0,5350.0,0
5,0,0,8,56,89,1912,1241,285,5.0,0.0,56.0,7.0,0.0,4.0,1296.0,0
1,0,0,6,22,48,1913,1242,285,1.0,0.0,22.0,1.0,0.0,1.0,1296.0,0
11,0,0,2,138,185,1914,1243,285,11.0,0.0,138.0,15.0,0.0,7.0,5350.0,0
4,0,0,8,139,204,1915,1244,285,4.0,0.0,139.0,4.0,0.0,3.0,1296.0,0
22,0,1,3,199,242,1916,1245,285,22.0,0.0,199.0,10.0,0.0,7.0,310.0,0
3,0,0,5,67,97,1917,1246,285,3.0,0.0,67.0,21.0,0.0,9.0,5350.0,0
6,0,0,6,97,137,1918,1247,285,6.0,0.0,97.0,22.0,0.0,7.0,5350.0,0
4,0,0,7,144,193,1919,1248,285,4.0,0.0,144.0,39.0,0.0,14.0,5350.0,0
1,0,4,1,51,98,1920,1249,285,1.0,0.0,51.0,13.0,0.0,7.0,533.0,0
1,0,0,8,72,121,1921,1250,285,1.0,0.0,72.0,12.0,0.0,4.0,665.0,0
2,0,0,2,69,103,1922,1251,285,2.0,0.0,69.0,20.0,0.0,8.0,310.0,0
1,0,0,2,19,43,1923,1252,285,1.0,0.0,19.0,2.0,0.0,2.0,5350.0,0
1,0,0,2,11,34,1924,1253,285,1.0,0.0,11.0,2.0,0.0,2.0,5350.0,0
1,0,0,2,28,52,1925,1254,285,1.0,0.0,28.0,13.0,0.0,5.0,257.0,0
1,0,0,1,23,46,1946,1255,288,1.0,0.0,23.0,16.0,0.0,6.0,665.0,0
1,0,0,2,21,51,1947,1256,288,1.0,0.0,21.0,13.0,0.0,7.0,665.0,0
3,0,0,10,90,153,1948,1257,288,3.0,0.0,90.0,9.0,0.0,4.0,224.0,0
1,0,0,9,74,145,1949,1258,288,1.0,0.0,74.0,7.0,0.0,4.0,224.0,0
2,0,0,2,20,49,2062,1259,302,2.0,0.0,20.0,2.0,0.0,2.0,310.0,0
1,0,0,2,13,36,2013,1260,296,1.0,0.0,13.0,4.0,0.0,3.0,310.0,0
1,0,0,3,22,53,2014,1261,296,1.0,0.0,22.0,2.0,0.0,2.0,5350.0,0
1,0,0,2,8,29,2016,1262,296,1.0,0.0,8.0,2.0,0.0,2.0,310.0,0
1,0,0,2,8,29,2017,1263,296,1.0,0.0,8.0,2.0,0.0,2.0,310.0,0
1,0,0,3,23,47,2015,1264,296,1.0,0.0,23.0,9.0,0.0,6.0,1296.0,0
1,0,0,7,92,147,2018,1265,296,1.0,0.0,92.0,14.0,0.0,8.0,310.0,0
16,0,0,2,139,174,2019,1266,296,16.0,0.0,139.0,2.0,0.0,2.0,533.0,0
1,0,0,3,23,54,2020,1267,296,1.0,0.0,23.0,5.0,0.0,4.0,412.0,0
5,0,2,4,178,233,2021,1268,296,5.0,0.0,178.0,2.0,0.0,2.0,310.0,0
5,0,2,4,182,237,2022,1269,296,5.0,0.0,182.0,2.0,0.0,2.0,310.0,0
18,0,16,13,667,1041,2023,1270,296,18.0,0.0,667.0,11.0,0.0,7.0,5350.0,0
3,0,0,5,74,114,2024,1271,296,3.0,0.0,74.0,18.0,0.0,10.0,2472.0,0
2,0,1,2,48,81,2025,1272,296,2.0,0.0,48.0,17.0,0.0,10.0,2472.0,0
1,0,0,2,21,45,2032,1273,299,1.0,0.0,21.0,2.0,0.0,1.0,533.0,0
3,0,0,12,96,142,2059,1274,301,3.0,0.0,96.0,3.0,0.0,3.0,1636.0,0
18,0,1,21,252,309,2060,1275,301,18.0,0.0,252.0,5.0,0.0,2.0,828.0,0
6,0,0,26,274,351,2061,1276,301,6.0,0.0,274.0,8.0,0.0,5.0,5350.0,0
1,0,0,2,33,71,2141,1277,309,1.0,0.0,33.0,1.0,0.0,1.0,1636.0,0
1,0,1,2,38,71,2142,1278,309,1.0,0.0,38.0,10.0,0.0,8.0,533.0,0
3,0,0,7,83,126,2143,1279,309,3.0,0.0,83.0,12.0,0.0,6.0,5350.0,0
7,0,0,2,64,114,2144,1280,309,7.0,0.0,64.0,2.0,0.0,2.0,505.0,0
1,0,1,5,55,90,2145,1281,309,1.0,0.0,55.0,17.0,0.0,7.0,2319.0,0
4,0,1,6,114,168,2168,1282,312,4.0,0.0,114.0,7.0,0.0,4.0,665.0,0
17,0,0,17,230,285,2208,1283,316,17.0,0.0,230.0,41.0,0.0,13.0,5350.0,0
10,0,0,6,203,247,2209,1284,316,10.0,0.0,203.0,35.0,0.0,13.0,5350.0,0
1,0,0,2,35,61,2210,1285,316,1.0,0.0,35.0,6.0,0.0,3.0,5350.0,0
5,0,0,5,178,235,2238,1286,319,5.0,0.0,178.0,3.0,0.0,3.0,533.0,0
11,0,0,11,234,313,2239,1287,319,11.0,0.0,234.0,14.0,0.0,5.0,2319.0,0
1,0,0,6,53,106,2240,1288,319,1.0,0.0,53.0,3.0,0.0,2.0,5350.0,0
1,0,0,14,145,259,2241,1289,319,1.0,0.0,145.0,13.0,0.0,6.0,2319.0,0
1,0,0,8,172,246,2242,1290,319,1.0,0.0,172.0,28.0,0.0,8.0,2319.0,0
1,0,0,4,29,66,2243,1291,319,1.0,0.0,29.0,6.0,0.0,3.0,1636.0,0
1,0,0,2,31,67,2244,1292,319,1.0,0.0,31.0,5.0,0.0,3.0,5350.0,0
2,0,0,2,47,76,2245,1293,319,2.0,0.0,47.0,29.0,0.0,10.0,2319.0,0
3,0,1,2,63,105,2246,1294,319,3.0,0.0,63.0,1.0,0.0,1.0,5350.0,0
2,0,0,6,88,150,2247,1295,319,2.0,0.0,88.0,14.0,0.0,4.0,665.0,0
1,0,0,15,147,245,2248,1296,319,1.0,0.0,147.0,18.0,0.0,7.0,665.0,0
1,0,1,4,58,116,2249,1297,319,1.0,0.0,58.0,5.0,0.0,4.0,5350.0,0
2,0,0,3,35,69,2250,1298,319,2.0,0.0,35.0,3.0,0.0,3.0,2319.0,0
3,0,0,5,69,99,2251,1299,319,3.0,0.0,69.0,2.0,0.0,2.0,1636.0,0
1,0,0,2,41,77,2252,1300,319,1.0,0.0,41.0,3.0,0.0,3.0,2319.0,0
1,0,0,3,29,63,2253,1301,319,1.0,0.0,29.0,5.0,0.0,3.0,5350.0,0
