numberOfVersionsUntil:,numberOfFixesUntil:,numberOfRefactoringsUntil:,numberOfAuthorsUntil:,linesAddedUntil:,maxLinesAddedUntil:,avgLinesAddedUntil:,linesRemovedUntil:,maxLinesRemovedUntil:,avgLinesRemovedUntil:,codeChurnUntil:,maxCodeChurnUntil:,avgCodeChurnUntil:,ageWithRespectTo:,weightedAgeWithRespectTo:,target,nonTrivialBugs,majorBugs,criticalBugs,highPriorityBugs
3,1,0,2,5.0,4.0,166.667,4.0,3.0,133.333,1.0,1.0,0.333333,130.857,780.571,0,0,0,0,0
6,0,1,3,37.0,27.0,616.667,94.0,44.0,156.667,-57.0,4.0,-9.5,98.0,52.583,0,0,0,0,0
9,0,0,3,323.0,143.0,358.889,47.0,32.0,522.222,276.0,143.0,306.667,611.429,477.444,0,0,0,0,0
21,2,0,7,187.0,33.0,890.476,181.0,60.0,861.905,6.0,30.0,0.285714,227.429,107.274,0,0,0,0,0
7,0,0,3,15.0,8.0,214.286,17.0,8.0,242.857,-2.0,0.0,-0.285714,128.143,620.476,1,0,1,0,0
23,2,0,4,314.0,69.0,136.522,185.0,66.0,804.348,129.0,53.0,56.087,188.0,478.644,1,0,0,0,0
4,0,0,3,95.0,66.0,23.75,73.0,65.0,18.25,22.0,18.0,5.5,588.571,24.6,0,0,0,0,0
9,1,0,5,44.0,14.0,488.889,39.0,16.0,433.333,5.0,3.0,0.555556,227.429,511.688,0,0,0,0,0
8,1,0,6,23.0,8.0,2.875,19.0,5.0,2.375,4.0,4.0,0.5,335.286,108.323,0,0,0,0,0
35,1,0,7,277.0,50.0,791.429,278.0,85.0,794.286,-1.0,40.0,-0.0285714,189.571,477.602,1,0,0,0,0
9,0,0,4,70.0,32.0,777.778,105.0,31.0,116.667,-35.0,1.0,-388.889,194.571,42.9,0,0,0,0,0
3,0,0,3,18.0,10.0,6.0,13.0,13.0,433.333,5.0,10.0,166.667,132.286,463.175,0,0,0,0,0
3,1,0,2,23.0,22.0,766.667,26.0,25.0,866.667,-3.0,0.0,-1.0,110.857,734.161,0,0,0,0,0
13,0,0,5,405.0,188.0,311.538,251.0,212.0,193.077,154.0,96.0,118.462,136.143,815.577,0,0,0,0,0
19,0,0,3,1266.0,427.0,666.316,411.0,127.0,216.316,855.0,427.0,45.0,107.857,24.159,0,0,0,0,0
6,0,0,3,29.0,18.0,483.333,16.0,12.0,266.667,13.0,16.0,216.667,102.0,238.473,0,0,0,0,0
16,0,0,3,564.0,249.0,35.25,458.0,174.0,28.625,106.0,189.0,6.625,992.857,299.248,0,0,0,0,0
15,2,0,8,80.0,18.0,533.333,82.0,29.0,546.667,-2.0,10.0,-0.133333,305.0,115.632,0,0,0,0,0
9,0,0,5,41.0,13.0,455.556,26.0,20.0,288.889,15.0,12.0,166.667,189.571,931.533,0,0,0,0,0
8,1,0,3,32.0,16.0,4.0,64.0,52.0,8.0,-32.0,12.0,-4.0,135.571,527.589,0,0,0,0,0
43,1,0,7,433.0,166.0,100.698,382.0,168.0,888.372,51.0,166.0,118.605,297.571,568.298,0,0,0,0,0
6,0,0,3,30.0,12.0,5.0,40.0,22.0,666.667,-10.0,10.0,-166.667,581.429,233.905,0,0,0,0,0
13,0,0,4,866.0,384.0,666.154,108.0,59.0,830.769,758.0,384.0,583.077,156.0,141.886,1,0,1,0,0
5,0,0,4,37.0,20.0,7.4,44.0,22.0,8.8,-7.0,2.0,-1.4,111.0,540.695,0,0,0,0,0
15,1,0,7,168.0,68.0,11.2,125.0,57.0,833.333,43.0,20.0,286.667,335.286,755.978,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.143,0.0,0,0,0,0,0
32,2,0,9,618.0,196.0,193.125,531.0,176.0,165.937,87.0,60.0,271.875,335.286,142.466,1,0,0,0,0
115,4,2,9,513.0,145.0,446.087,404.0,145.0,351.304,109.0,9.0,0.947826,335.286,177.571,1,0,0,0,0
27,2,0,6,795.0,173.0,294.444,191.0,89.0,707.407,604.0,173.0,223.704,181.429,341.743,0,0,0,0,0
6,0,0,3,58.0,38.0,966.667,50.0,39.0,833.333,8.0,8.0,133.333,183.857,114.448,0,0,0,0,0
12,1,0,3,452.0,211.0,376.667,138.0,97.0,11.5,314.0,211.0,261.667,151.143,127.911,0,0,0,0,0
2,0,0,2,22.0,22.0,11.0,31.0,31.0,15.5,-9.0,0.0,-4.5,702.857,361.429,0,0,0,0,0
3,0,0,1,15.0,14.0,5.0,6.0,5.0,2.0,9.0,9.0,3.0,32.0,0.847619,0,0,0,0,0
27,2,0,7,250.0,72.0,925.926,162.0,45.0,6.0,88.0,63.0,325.926,335.286,135.562,0,0,0,0,0
22,1,0,7,74.0,11.0,336.364,50.0,15.0,227.273,24.0,10.0,109.091,189.286,58.583,0,0,0,0,0
9,0,0,2,120.0,90.0,133.333,123.0,90.0,136.667,-3.0,90.0,-0.333333,592.857,0.845238,0,0,0,0,0
8,0,1,2,79.0,28.0,9.875,46.0,27.0,5.75,33.0,25.0,4.125,158.0,46.358,0,0,0,0,0
2,0,1,2,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,955.714,585.714,0,0,0,0,0
33,2,0,9,229.0,124.0,693.939,201.0,119.0,609.091,28.0,10.0,0.848485,335.286,138.53,1,0,1,0,0
7,0,0,4,59.0,21.0,842.857,33.0,16.0,471.429,26.0,20.0,371.429,128.143,403.632,0,0,0,0,0
8,0,0,5,24.0,10.0,3.0,18.0,6.0,2.25,6.0,10.0,0.75,239.0,77.75,0,0,0,0,0
12,0,0,3,95.0,20.0,791.667,37.0,25.0,308.333,58.0,15.0,483.333,145.143,360.857,1,0,0,0,0
6,0,0,3,64.0,32.0,106.667,54.0,39.0,9.0,10.0,8.0,166.667,102.0,435.804,0,0,0,0,0
10,0,0,1,145.0,53.0,14.5,113.0,46.0,11.3,32.0,11.0,3.2,494.286,986.798,0,0,0,0,0
10,1,0,4,91.0,30.0,9.1,81.0,28.0,8.1,10.0,15.0,1.0,177.143,540.377,0,0,0,0,0
14,0,0,3,57.0,20.0,407.143,51.0,28.0,364.286,6.0,6.0,0.428571,104.0,432.682,0,0,0,0,0
7,5,0,1,174.0,74.0,248.571,346.0,206.0,494.286,-172.0,17.0,-245.714,511.429,973.153,0,0,0,0,0
6,0,1,4,36.0,30.0,6.0,35.0,32.0,583.333,1.0,3.0,0.166667,955.714,529.246,0,0,0,0,0
25,2,0,8,190.0,65.0,7.6,137.0,45.0,5.48,53.0,22.0,2.12,294.857,111.928,0,0,0,0,0
2,0,0,2,7.0,7.0,3.5,15.0,15.0,7.5,-8.0,0.0,-4.0,955.714,614.286,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.857,0.0,1,0,0,0,0
4,0,0,3,6.0,4.0,1.5,8.0,6.0,2.0,-2.0,0.0,-0.5,147.571,830.476,1,0,0,0,0
5,0,0,2,261.0,153.0,52.2,230.0,168.0,46.0,31.0,40.0,6.2,858.571,319.425,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,334.286,244.286,0,0,0,0,0
4,0,0,2,56.0,51.0,14.0,57.0,51.0,14.25,-1.0,51.0,-0.25,584.286,19.898,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,105.857,697.143,0,0,0,0,0
5,0,0,4,6.0,4.0,1.2,7.0,4.0,1.4,-1.0,0.0,-0.2,263.429,982.381,0,0,0,0,0
42,0,0,8,496.0,153.0,118.095,700.0,239.0,166.667,-204.0,37.0,-485.714,239.0,545.207,1,0,0,0,0
15,1,0,7,63.0,10.0,4.2,51.0,8.0,3.4,12.0,10.0,0.8,302.571,924.603,0,0,0,0,0
18,1,0,8,90.0,26.0,5.0,69.0,26.0,383.333,21.0,10.0,116.667,335.286,119.943,0,0,0,0,0
3,0,0,2,4.0,4.0,133.333,0.0,0.0,0.0,4.0,4.0,133.333,381.0,0.571429,0,0,0,0,0
5,0,0,2,53.0,39.0,10.6,38.0,34.0,7.6,15.0,6.0,3.0,381.0,191.914,0,0,0,0,0
3,0,1,2,16.0,12.0,533.333,17.0,9.0,566.667,-1.0,4.0,-0.333333,108.143,43.25,0,0,0,0,0
30,0,0,6,199.0,41.0,663.333,107.0,34.0,356.667,92.0,33.0,306.667,191.143,587.078,0,0,0,0,0
7,0,0,2,73.0,35.0,104.286,39.0,26.0,557.143,34.0,33.0,485.714,98.0,372.094,0,0,0,0,0
3,0,1,3,3.0,2.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,955.714,489.524,0,0,0,0,0
29,0,1,5,729.0,239.0,251.379,129.0,42.0,444.828,600.0,239.0,206.897,151.143,309.688,0,0,0,0,0
4,0,0,3,15.0,10.0,3.75,6.0,5.0,1.5,9.0,10.0,2.25,137.143,334.667,0,0,0,0,0
22,2,0,8,745.0,263.0,338.636,515.0,148.0,234.091,230.0,115.0,104.545,333.286,43.4,0,0,0,0,0
8,0,0,3,584.0,191.0,73.0,210.0,120.0,26.25,374.0,188.0,46.75,104.286,143.733,0,0,0,0,0
8,0,0,2,101.0,63.0,12.625,131.0,109.0,16.375,-30.0,15.0,-3.75,771.429,269.661,0,0,0,0,0
5,0,0,2,207.0,93.0,41.4,24.0,22.0,4.8,183.0,93.0,36.6,602.857,331.608,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
2,0,1,2,2.0,2.0,1.0,3.0,3.0,1.5,-1.0,0.0,-0.5,955.714,585.714,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0,0,0,0,0
2,0,0,2,4.0,4.0,2.0,7.0,7.0,3.5,-3.0,0.0,-1.5,561.429,22.0,0,0,0,0,0
15,1,1,5,399.0,68.0,26.6,155.0,70.0,103.333,244.0,66.0,162.667,129.429,357.744,0,0,0,0,0
4,0,0,2,27.0,18.0,6.75,14.0,12.0,3.5,13.0,17.0,3.25,59.0,860.317,0,0,0,0,0
30,0,0,7,428.0,117.0,142.667,630.0,231.0,21.0,-202.0,30.0,-673.333,227.429,57.474,0,0,0,0,0
10,1,0,4,47.0,13.0,4.7,25.0,14.0,2.5,22.0,10.0,2.2,204.0,588.723,0,0,0,0,0
15,0,0,5,122.0,29.0,813.333,77.0,34.0,513.333,45.0,19.0,3.0,196.571,678.677,0,0,0,0,0
7,0,1,2,137.0,74.0,195.714,51.0,31.0,728.571,86.0,73.0,122.857,104.429,127.768,0,0,0,0,0
4,0,0,1,19.0,8.0,4.75,9.0,7.0,2.25,10.0,7.0,2.5,524.286,175.188,0,0,0,0,0
10,0,0,3,120.0,29.0,12.0,75.0,48.0,7.5,45.0,29.0,4.5,992.857,268.655,0,0,0,0,0
2,0,1,2,3.0,3.0,1.5,4.0,4.0,2.0,-1.0,0.0,-0.5,955.714,585.714,0,0,0,0,0
10,0,0,3,273.0,125.0,27.3,33.0,24.0,3.3,240.0,125.0,24.0,140.0,587.075,1,0,0,0,0
21,2,0,9,92.0,16.0,438.095,82.0,31.0,390.476,10.0,10.0,0.47619,305.0,143.0,0,0,0,0,0
67,2,0,8,659.0,107.0,983.582,575.0,182.0,858.209,84.0,88.0,125.373,297.571,580.098,1,0,0,0,0
6,1,0,6,34.0,17.0,566.667,26.0,15.0,433.333,8.0,6.0,133.333,335.286,200.097,0,0,0,0,0
7,0,1,4,90.0,44.0,128.571,14.0,13.0,2.0,76.0,44.0,108.571,116.143,529.079,0,0,0,0,0
11,1,0,7,46.0,13.0,418.182,41.0,18.0,372.727,5.0,4.0,0.454545,335.286,155.776,0,0,0,0,0
8,1,0,6,52.0,31.0,6.5,45.0,31.0,5.625,7.0,6.0,0.875,335.286,217.591,0,0,0,0,0
15,0,0,5,180.0,85.0,12.0,234.0,118.0,15.6,-54.0,4.0,-3.6,201.0,150.579,0,0,0,0,0
7,0,0,5,17.0,7.0,242.857,18.0,9.0,257.143,-1.0,1.0,-0.142857,227.857,115.252,0,0,0,0,0
38,1,0,7,902.0,276.0,237.368,838.0,303.0,220.526,64.0,224.0,168.421,326.571,168.697,1,0,0,0,0
14,1,0,7,137.0,61.0,978.571,123.0,51.0,878.571,14.0,10.0,1.0,335.286,106.508,0,0,0,0,0
7,0,1,2,119.0,52.0,17.0,54.0,21.0,771.429,65.0,31.0,928.571,108.143,380.936,0,0,0,0,0
3,0,0,3,40.0,37.0,133.333,8.0,8.0,266.667,32.0,37.0,106.667,70.0,282.143,0,0,0,0,0
4,0,0,3,39.0,28.0,9.75,37.0,28.0,9.25,2.0,2.0,0.5,183.857,124.077,0,0,0,0,0
2,0,0,2,7.0,7.0,3.5,8.0,8.0,4.0,-1.0,0.0,-0.5,944.286,602.857,0,0,0,0,0
4,1,1,3,16.0,10.0,4.0,9.0,8.0,2.25,7.0,10.0,1.75,150.429,520.982,0,0,0,0,0
4,2,1,2,11.0,10.0,2.75,5.0,4.0,1.25,6.0,10.0,1.5,130.857,119.091,0,0,0,0,0
24,0,0,7,112.0,34.0,466.667,66.0,19.0,2.75,46.0,34.0,191.667,189.571,444.732,0,0,0,0,0
13,0,0,5,68.0,18.0,523.077,63.0,16.0,484.615,5.0,18.0,0.384615,227.429,538.655,0,0,0,0,0
18,2,0,5,131.0,28.0,727.778,55.0,20.0,305.556,76.0,18.0,422.222,227.429,109.435,1,0,0,0,0
6,0,0,2,48.0,17.0,8.0,30.0,14.0,5.0,18.0,17.0,3.0,137.143,172.708,0,0,0,0,0
35,0,0,6,406.0,112.0,11.6,253.0,46.0,722.857,153.0,68.0,437.143,225.286,653.638,0,0,0,0,0
33,0,1,5,796.0,225.0,241.212,232.0,80.0,70.303,564.0,225.0,170.909,155.714,309.934,1,0,0,0,0
53,1,0,8,603.0,82.0,113.774,585.0,93.0,110.377,18.0,53.0,0.339623,335.286,140.258,1,0,0,0,0
12,0,0,5,42.0,10.0,3.5,38.0,13.0,316.667,4.0,10.0,0.333333,191.143,544.354,1,0,1,1,0
5,0,0,4,43.0,26.0,8.6,45.0,37.0,9.0,-2.0,7.0,-0.4,59.0,204.917,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
31,0,0,5,352.0,94.0,113.548,259.0,68.0,835.484,93.0,84.0,3.0,182.0,103.049,1,0,1,0,0
137,5,1,9,2209.0,577.0,161.241,1461.0,416.0,106.642,748.0,161.0,545.985,335.286,182.492,1,0,0,0,0
4,2,1,2,11.0,10.0,2.75,5.0,4.0,1.25,6.0,10.0,1.5,130.857,119.091,0,0,0,0,0
34,4,0,4,1678.0,563.0,493.529,567.0,132.0,166.765,1111.0,563.0,326.765,154.857,912.728,0,0,0,0,0
49,4,1,7,935.0,148.0,190.816,398.0,101.0,812.245,537.0,143.0,109.592,189.571,848.982,1,0,0,0,0
11,1,0,7,50.0,18.0,454.545,33.0,16.0,3.0,17.0,7.0,154.545,335.286,166.054,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0,0,0,0
4,0,0,2,64.0,31.0,16.0,2.0,2.0,0.5,62.0,31.0,15.5,151.0,379.688,0,0,0,0,0
6,1,0,3,132.0,118.0,22.0,168.0,148.0,28.0,-36.0,2.0,-6.0,110.857,702.013,1,0,0,0,0
19,1,0,7,136.0,91.0,715.789,131.0,99.0,689.474,5.0,6.0,0.263158,335.286,127.958,1,0,1,0,0
4,0,0,3,34.0,23.0,8.5,42.0,26.0,10.5,-8.0,0.0,-2.0,111.0,520.588,0,0,0,0,0
92,1,0,8,1806.0,254.0,196.304,1584.0,500.0,172.174,222.0,162.0,241.304,335.286,128.619,1,0,0,0,0
6,0,1,2,55.0,35.0,916.667,38.0,30.0,633.333,17.0,34.0,283.333,108.143,464.416,0,0,0,0,0
3,0,0,2,12.0,10.0,4.0,2.0,2.0,0.666667,10.0,10.0,333.333,118.0,574.286,0,0,0,0,0
15,0,0,4,174.0,36.0,11.6,117.0,44.0,7.8,57.0,30.0,3.8,104.286,237.135,0,0,0,0,0
2,0,0,1,204.0,204.0,102.0,0.0,0.0,0.0,204.0,204.0,102.0,36.0,0.0,0,0,0,0,0
47,3,0,7,675.0,135.0,143.617,502.0,134.0,106.809,173.0,65.0,368.085,335.286,131.094,0,0,0,0,0
11,2,2,3,30.0,10.0,272.727,19.0,5.0,172.727,11.0,10.0,1.0,128.286,296.762,0,0,0,0,0
7,0,0,3,38.0,15.0,542.857,33.0,11.0,471.429,5.0,8.0,0.714286,183.857,852.707,0,0,0,0,0
7,0,0,3,164.0,63.0,234.286,30.0,20.0,428.571,134.0,59.0,191.429,147.0,443.206,0,0,0,0,0
3,0,0,2,12.0,11.0,4.0,26.0,14.0,866.667,-14.0,0.0,-466.667,774.286,380.238,0,0,0,0,0
20,2,1,3,549.0,179.0,27.45,136.0,48.0,6.8,413.0,178.0,20.65,144.857,111.283,0,0,0,0,0
3,0,0,1,13.0,8.0,433.333,5.0,4.0,166.667,8.0,7.0,266.667,405.714,134.615,0,0,0,0,0
5,0,0,1,75.0,43.0,15.0,87.0,38.0,17.4,-12.0,9.0,-2.4,494.286,860.762,0,0,0,0,0
19,1,0,8,387.0,254.0,203.684,177.0,45.0,931.579,210.0,218.0,110.526,335.286,152.426,0,0,0,0,0
11,0,1,5,68.0,19.0,618.182,44.0,27.0,4.0,24.0,10.0,218.182,201.286,926.323,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,2.0,2.0,1.0,-1.0,0.0,-0.5,144.857,110.714,0,0,0,0,0
35,0,1,5,2229.0,589.0,636.857,794.0,236.0,226.857,1435.0,589.0,41.0,114.857,133.504,0,0,0,0,0
4,0,0,3,15.0,12.0,3.75,20.0,13.0,5.0,-5.0,0.0,-1.25,183.857,142.0,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0,0,0,0,0
2,0,0,2,28.0,28.0,14.0,41.0,41.0,20.5,-13.0,0.0,-6.5,104.429,702.857,0,0,0,0,0
7,0,1,5,48.0,15.0,685.714,27.0,18.0,385.714,21.0,14.0,3.0,955.714,399.375,0,0,0,0,0
3,0,1,1,6.0,4.0,2.0,7.0,5.0,233.333,-1.0,0.0,-0.333333,798.571,418.095,0,0,0,0,0
12,1,0,6,65.0,29.0,541.667,140.0,102.0,116.667,-75.0,6.0,-6.25,335.286,116.965,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
4,0,0,1,16.0,12.0,4.0,4.0,3.0,1.0,12.0,9.0,3.0,292.857,233.036,1,0,1,0,0
3,0,0,1,4.0,3.0,133.333,4.0,3.0,133.333,0.0,0.0,0.0,21.0,0.571429,0,0,0,0,0
28,0,0,6,218.0,48.0,778.571,141.0,31.0,503.571,77.0,39.0,2.75,182.286,466.363,1,0,1,0,0
3,0,0,3,12.0,11.0,4.0,10.0,9.0,333.333,2.0,2.0,0.666667,133.571,898.214,0,0,0,0,0
44,2,0,9,1016.0,173.0,230.909,650.0,181.0,147.727,366.0,132.0,831.818,335.286,175.332,0,0,0,0,0
93,0,1,8,2671.0,725.0,287.204,2481.0,421.0,266.774,190.0,446.0,204.301,239.0,600.052,1,0,0,0,0
5,0,0,2,33.0,21.0,6.6,25.0,21.0,5.0,8.0,10.0,1.6,133.429,838.874,0,0,0,0,0
11,0,0,2,162.0,123.0,147.273,188.0,123.0,170.909,-26.0,123.0,-236.364,592.857,0.911816,0,0,0,0,0
6,1,0,6,37.0,12.0,616.667,24.0,15.0,4.0,13.0,10.0,216.667,335.286,176.448,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.857,0.0,0,0,0,0,0
21,0,0,4,1462.0,332.0,69.619,605.0,232.0,288.095,857.0,322.0,408.095,592.857,243.336,0,0,0,0,0
6,1,1,2,39.0,22.0,6.5,36.0,23.0,6.0,3.0,10.0,0.5,129.429,155.092,0,0,0,0,0
8,0,0,4,36.0,14.0,4.5,58.0,31.0,7.25,-22.0,2.0,-2.75,188.429,900.079,0,0,0,0,0
12,0,0,6,60.0,19.0,5.0,55.0,31.0,458.333,5.0,10.0,0.416667,246.571,148.738,0,0,0,0,0
2,0,0,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,702.857,361.429,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.286,0.0,0,0,0,0,0
11,0,1,4,97.0,72.0,881.818,112.0,79.0,101.818,-15.0,10.0,-136.364,136.286,823.932,1,0,0,0,0
27,0,0,5,324.0,97.0,12.0,98.0,16.0,362.963,226.0,97.0,837.037,146.857,246.561,0,0,0,0,0
20,1,0,6,246.0,90.0,12.3,199.0,54.0,9.95,47.0,36.0,2.35,201.143,76.975,0,0,0,0,0
3,0,0,2,4.0,4.0,133.333,0.0,0.0,0.0,4.0,4.0,133.333,381.0,0.571429,0,0,0,0,0
7,0,1,4,39.0,17.0,557.143,13.0,8.0,185.714,26.0,16.0,371.429,106.286,267.253,0,0,0,0,0
18,0,0,4,831.0,273.0,461.667,411.0,121.0,228.333,420.0,273.0,233.333,154.0,154.734,0,0,0,0,0
19,1,0,6,81.0,14.0,426.316,94.0,40.0,494.737,-13.0,10.0,-0.684211,227.429,104.247,0,0,0,0,0
16,0,0,7,95.0,26.0,59.375,79.0,36.0,49.375,16.0,15.0,1.0,227.429,107.445,0,0,0,0,0
24,1,0,6,374.0,86.0,155.833,138.0,71.0,5.75,236.0,85.0,983.333,335.286,253.672,0,0,0,0,0
6,1,0,3,94.0,65.0,156.667,123.0,113.0,20.5,-29.0,17.0,-483.333,151.143,857.128,0,0,0,0,0
2,0,0,2,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,183.857,148.0,0,0,0,0,0
8,0,0,4,50.0,14.0,6.25,61.0,20.0,7.625,-11.0,9.0,-1.375,188.429,585.486,0,0,0,0,0
9,1,0,3,278.0,198.0,308.889,106.0,73.0,117.778,172.0,197.0,191.111,139.0,838.114,1,0,0,0,0
4,0,0,3,5.0,2.0,1.25,7.0,4.0,1.75,-2.0,0.0,-0.5,125.286,634.857,0,0,0,0,0
14,2,0,8,43.0,11.0,307.143,34.0,17.0,242.857,9.0,6.0,0.642857,335.286,122.744,0,0,0,0,0
47,1,0,7,521.0,140.0,110.851,683.0,367.0,145.319,-162.0,129.0,-344.681,333.143,796.743,0,0,0,0,0
3,0,0,2,9.0,6.0,3.0,9.0,8.0,3.0,0.0,2.0,0.0,98.0,540.952,0,0,0,0,0
2,0,1,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,955.714,585.714,0,0,0,0,0
5,0,0,4,19.0,12.0,3.8,10.0,7.0,2.0,9.0,10.0,1.8,335.286,232.805,0,0,0,0,0
4,0,0,3,7.0,4.0,1.75,10.0,8.0,2.5,-3.0,1.0,-0.75,133.571,658.163,0,0,0,0,0
2,0,0,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,159.429,125.286,0,0,0,0,0
12,0,0,7,85.0,20.0,708.333,84.0,25.0,7.0,1.0,10.0,0.0833333,227.429,118.113,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.571,0.0,1,0,0,0,0
12,0,0,4,127.0,80.0,105.833,108.0,94.0,9.0,19.0,19.0,158.333,139.286,803.217,0,0,0,0,0
6,0,0,4,20.0,7.0,333.333,30.0,21.0,5.0,-10.0,4.0,-166.667,227.429,111.421,0,0,0,0,0
17,1,0,7,95.0,20.0,558.824,63.0,12.0,370.588,32.0,19.0,188.235,227.429,113.765,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.429,0.0,0,0,0,0,0
8,0,0,4,178.0,78.0,22.25,23.0,15.0,2.875,155.0,78.0,19.375,925.714,798.234,0,0,0,0,0
6,0,0,3,37.0,13.0,616.667,17.0,11.0,283.333,20.0,10.0,333.333,144.429,391.313,0,0,0,0,0
3,0,0,2,15.0,14.0,5.0,1.0,1.0,0.333333,14.0,14.0,466.667,974.286,555.238,0,0,0,0,0
20,1,1,6,179.0,54.0,8.95,324.0,138.0,16.2,-145.0,45.0,-7.25,233.143,838.404,0,0,0,0,0
7,0,0,3,114.0,44.0,162.857,14.0,13.0,2.0,100.0,44.0,142.857,146.857,194.298,0,0,0,0,0
8,1,0,3,235.0,183.0,29.375,52.0,31.0,6.5,183.0,174.0,22.875,95.0,867.599,0,0,0,0,0
2,0,0,2,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,102.0,658.571,0,0,0,0,0
5,0,0,3,37.0,11.0,7.4,2.0,2.0,0.4,35.0,11.0,7.0,611.429,128.764,0,0,0,0,0
6,0,0,3,94.0,70.0,156.667,81.0,70.0,13.5,13.0,9.0,216.667,183.857,122.023,0,0,0,0,0
10,1,0,6,64.0,44.0,6.4,50.0,35.0,5.0,14.0,9.0,1.4,335.286,236.132,0,0,0,0,0
4,0,0,3,33.0,14.0,8.25,12.0,12.0,3.0,21.0,14.0,5.25,136.286,501.775,1,0,0,0,0
13,0,0,5,78.0,17.0,6.0,51.0,23.0,392.308,27.0,10.0,207.692,207.429,100.982,0,0,0,0,0
1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,0,0,0,0,0
15,1,0,6,126.0,36.0,8.4,106.0,36.0,706.667,20.0,36.0,133.333,333.143,110.753,0,0,0,0,0
11,1,0,7,79.0,35.0,718.182,60.0,33.0,545.455,19.0,6.0,172.727,335.286,130.618,0,0,0,0,0
7,0,1,4,137.0,130.0,195.714,137.0,133.0,195.714,0.0,3.0,0.0,955.714,567.842,0,0,0,0,0
20,1,1,7,138.0,56.0,6.9,184.0,90.0,9.2,-46.0,8.0,-2.3,335.286,115.211,0,0,0,0,0
6,0,0,2,85.0,40.0,141.667,9.0,5.0,1.5,76.0,40.0,126.667,611.429,233.613,0,0,0,0,0
9,1,0,4,65.0,43.0,722.222,69.0,53.0,766.667,-4.0,7.0,-0.444444,151.143,865.341,0,0,0,0,0
9,1,0,7,33.0,15.0,366.667,27.0,12.0,3.0,6.0,6.0,0.666667,335.286,188.078,0,0,0,0,0
2,0,0,2,2.0,2.0,1.0,3.0,3.0,1.5,-1.0,0.0,-0.5,98.0,638.571,0,0,0,0,0
2,0,0,2,3.0,3.0,1.5,3.0,3.0,1.5,0.0,0.0,0.0,105.857,697.143,0,0,0,0,0
2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.571,0.0,0,0,0,0,0
2,0,0,2,31.0,31.0,15.5,32.0,32.0,16.0,-1.0,0.0,-0.5,551.429,21.0,0,0,0,0,0
3,0,0,2,12.0,11.0,4.0,21.0,20.0,7.0,-9.0,0.0,-3.0,158.286,113.893,1,0,0,0,0
3,0,0,2,24.0,23.0,8.0,46.0,45.0,153.333,-22.0,0.0,-733.333,848.571,466.964,0,0,0,0,0
80,3,0,9,2065.0,553.0,258.125,1302.0,409.0,16.275,763.0,545.0,95.375,227.429,146.08,1,0,0,0,0
22,1,0,8,386.0,175.0,175.455,265.0,150.0,120.455,121.0,31.0,5.5,335.286,931.862,0,0,0,0,0
2,1,0,1,21.0,21.0,10.5,28.0,28.0,14.0,-7.0,0.0,-3.5,762.857,421.429,0,0,0,0,0
